AUFO_Start_Date;AUFO_Start_Second;AUFO_End_Second;AUFO_GRP_Forecast
20130204;18300;21899;0,056522
20130204;21900;23099;0,041952
20130204;23100;24299;0,068439
20130204;24300;25499;0,018327
20130204;25500;26699;0,009367
20130204;26700;27899;0,078898
20130204;27900;29099;0,036853
20130204;29100;30299;0,068262
20130204;30300;31499;0,120825
20130204;31500;32699;0,027435
20130204;32700;33899;0,057939
20130204;33900;35099;0,043367
20130204;35100;36299;0,035115
20130204;36300;37499;0,048951
20130204;37500;38699;0,030039
20130204;38700;39899;0,025744
20130204;39900;41099;0,062437
20130204;41100;42299;0,083421
20130204;42300;43499;0,059384
20130204;43500;44699;0,101457
20130204;44700;45899;0,14069
20130204;45900;47099;0,132043
20130204;47100;48299;0,106395
20130204;48300;49499;0,128653
20130204;49500;50699;0,068771
20130204;50700;51899;0,142762
20130204;51900;53099;0,146437
20130204;53100;54299;0,076759
20130204;54300;55499;0,097213
20130204;55500;56699;0,200368
20130204;56700;57899;0,036616
20130204;57900;59099;0,106607
20130204;59100;60299;0,165917
20130204;60300;61499;0,133542
20130204;61500;62699;0,143251
20130204;62700;63899;0,301714
20130204;63900;65099;0,21592
20130204;65100;66299;0,373947
20130204;66300;67499;0,389473
20130204;67500;68579;0,226224
20130204;68580;69479;0,4402
20130204;69480;70379;0,559639
20130204;70380;71279;0,593894
20130204;71280;72179;0,564841
20130204;72180;73079;0,438403
20130204;73080;73979;0,438257
20130204;73980;74879;0,379589
20130204;74880;75779;0,456364
20130204;75780;77099;0,489299
20130204;77100;78299;0,503461
20130204;78300;79499;0,335952
20130204;79500;80699;0,236308
20130204;80700;81899;0,19907
20130204;81900;83099;0,136339
20130204;83100;86399;0,110152
20130205;0;14699;1E-06
20130205;14700;18299;0,01425
20130205;18300;21899;0,071893
20130205;21900;23099;0,114906
20130205;23100;24299;0,092358
20130205;24300;25499;0,096706
20130205;25500;26699;0,053161
20130205;26700;27899;0,062363
20130205;27900;29099;0,071544
20130205;29100;30299;0,060938
20130205;30300;31499;0,08058
20130205;31500;32699;0,00709
20130205;32700;33899;0,062313
20130205;33900;35099;0,04892
20130205;35100;36299;0,029591
20130205;36300;37499;0,025353
20130205;37500;38699;0,044515
20130205;38700;39899;0,030509
20130205;39900;41099;0,048107
20130205;41100;42299;0,049633
20130205;42300;43499;0,076042
20130205;43500;44699;0,099866
20130205;44700;45899;0,080521
20130205;45900;47099;0,095405
20130205;47100;48299;0,055598
20130205;48300;49499;0,068917
20130205;49500;50699;0,058117
20130205;50700;51899;0,168492
20130205;51900;53099;0,127609
20130205;53100;54299;0,160356
20130205;54300;55499;0,161054
20130205;55500;56699;0,161357
20130205;56700;57899;0,208483
20130205;57900;59099;0,156566
20130205;59100;60299;0,133846
20130205;60300;61499;0,158639
20130205;61500;62699;0,172226
20130205;62700;63899;0,230707
20130205;63900;65099;0,247383
20130205;65100;66299;0,450545
20130205;66300;67499;0,45258
20130205;67500;68579;0,386644
20130205;68580;69479;0,546271
20130205;69480;70379;0,609604
20130205;70380;71279;0,650767
20130205;71280;72179;0,702586
20130205;72180;73079;0,680012
20130205;73080;73979;0,666484
20130205;73980;74879;0,597325
20130205;74880;75779;0,439971
20130205;75780;77099;0,262264
20130205;77100;78299;0,265442
20130205;78300;79499;0,266646
20130205;79500;80699;0,251965
20130205;80700;81899;0,170773
20130205;81900;83099;0,150955
20130205;83100;86399;0,057647
20130206;0;14699;1E-06
20130206;14700;18299;0,042589
20130206;18300;21899;0,043185
20130206;21900;23099;0,073537
20130206;23100;24299;0,097297
20130206;24300;25499;0,023932
20130206;25500;26699;0,045546
20130206;26700;27899;0,076393
20130206;27900;29099;0,053675
20130206;29100;30299;0,036297
20130206;30300;31499;0,048334
20130206;31500;32699;0,024027
20130206;32700;33899;0,013257
20130206;33900;35099;0,047767
20130206;35100;36299;0,025874
20130206;36300;37499;0,03305
20130206;37500;38699;0,048998
20130206;38700;39899;0,022028
20130206;39900;41099;0,031631
20130206;41100;42299;0,053874
20130206;42300;43499;0,055894
20130206;43500;44699;0,077975
20130206;44700;45899;0,083641
20130206;45900;47099;0,078993
20130206;47100;48299;0,109987
20130206;48300;49499;0,084629
20130206;49500;50699;0,100619
20130206;50700;51899;0,123284
20130206;51900;53099;0,118464
20130206;53100;54299;0,068888
20130206;54300;55499;0,07423
20130206;55500;56699;0,07816
20130206;56700;57899;0,067552
20130206;57900;59099;0,102935
20130206;59100;60299;0,130524
20130206;60300;61499;0,076734
20130206;61500;62699;0,15385
20130206;62700;63899;0,178836
20130206;63900;65099;0,123697
20130206;65100;66299;0,276931
20130206;66300;67499;0,381495
20130206;67500;68579;0,42145
20130206;68580;69479;0,432976
20130206;69480;70379;0,43946
20130206;70380;71279;0,446364
20130206;71280;72179;0,453523
20130206;72180;73079;0,470339
20130206;73080;73979;0,3249
20130206;73980;74879;0,309822
20130206;74880;75779;0,31622
20130206;75780;77099;0,224221
20130206;77100;78299;0,239241
20130206;78300;79499;0,230665
20130206;79500;80699;0,121526
20130206;80700;81899;0,065715
20130206;81900;83099;0,020641
20130206;83100;86399;0,042945
20130207;0;14699;1E-06
20130207;14700;18299;0,02041
20130207;18300;21899;0,075291
20130207;21900;23099;0,069395
20130207;23100;24299;0,126209
20130207;24300;25499;0,00504
20130207;25500;26699;0,066464
20130207;26700;27899;0,06042
20130207;27900;29099;0,101738
20130207;29100;30299;0,045688
20130207;30300;31499;0,020481
20130207;31500;32699;0,022389
20130207;32700;33899;0,013594
20130207;33900;35099;0,017958
20130207;35100;36299;0,016956
20130207;36300;37499;0,018184
20130207;37500;38699;0,021339
20130207;38700;39899;0,01118
20130207;39900;41099;0,110556
20130207;41100;42299;0,102632
20130207;42300;43499;0,10469
20130207;43500;44699;0,10228
20130207;44700;45899;0,095594
20130207;45900;47099;0,120527
20130207;47100;48299;0,139468
20130207;48300;49499;0,202642
20130207;49500;50699;0,106886
20130207;50700;51899;0,166268
20130207;51900;53099;0,190315
20130207;53100;54299;0,116104
20130207;54300;55499;0,107486
20130207;55500;56699;0,141526
20130207;56700;57899;0,09193
20130207;57900;59099;0,190162
20130207;59100;60299;0,207943
20130207;60300;61499;0,174237
20130207;61500;62699;0,086515
20130207;62700;63899;0,133245
20130207;63900;65099;0,137815
20130207;65100;66299;0,392005
20130207;66300;67499;0,543294
20130207;67500;68579;0,537087
20130207;68580;69479;0,887021
20130207;69480;70379;1,126151
20130207;70380;71279;1,160923
20130207;71280;72179;1,185881
20130207;72180;73079;1,263078
20130207;73080;73979;1,224757
20130207;73980;74879;1,219577
20130207;74880;75779;1,129376
20130207;75780;77099;1,10864
20130207;77100;78299;1,061686
20130207;78300;79499;0,781245
20130207;79500;80699;0,639821
20130207;80700;81899;0,489934
20130207;81900;83099;0,388841
20130207;83100;86399;0,176032
20130208;0;14699;1E-06
20130208;14700;18299;0,018417
20130208;18300;21899;0,055991
20130208;21900;23099;0,039445
20130208;23100;24299;0,052396
20130208;24300;25499;0,049183
20130208;25500;26699;0,054337
20130208;26700;27899;0,052472
20130208;27900;29099;0,04107
20130208;29100;30299;0,031175
20130208;30300;31499;0,048762
20130208;31500;32699;0,03871
20130208;32700;33899;0,05409
20130208;33900;35099;0,038198
20130208;35100;36299;0,041226
20130208;36300;37499;0,043093
20130208;37500;38699;0,05173
20130208;38700;39899;0,04527
20130208;39900;41099;0,101933
20130208;41100;42299;0,125131
20130208;42300;43499;0,084253
20130208;43500;44699;0,115914
20130208;44700;45899;0,09238
20130208;45900;47099;0,037782
20130208;47100;48299;0,049767
20130208;48300;49499;0,095876
20130208;49500;50699;0,089116
20130208;50700;51899;0,108964
20130208;51900;53099;0,098872
20130208;53100;54299;0,063931
20130208;54300;55499;0,12052
20130208;55500;56699;0,115287
20130208;56700;57899;0,070255
20130208;57900;59099;0,154615
20130208;59100;60299;0,158394
20130208;60300;61499;0,158681
20130208;61500;62699;0,121287
20130208;62700;63899;0,191607
20130208;63900;65099;0,134513
20130208;65100;66299;0,354777
20130208;66300;67499;0,443643
20130208;67500;68579;0,305173
20130208;68580;69479;0,33073
20130208;69480;70379;0,419837
20130208;70380;71279;0,465263
20130208;71280;72179;0,550849
20130208;72180;73079;0,138597
20130208;73080;73979;0,223031
20130208;73980;74879;0,200842
20130208;74880;75779;0,368583
20130208;75780;77099;0,311349
20130208;77100;78299;0,170964
20130208;78300;79499;0,273096
20130208;79500;80699;0,174675
20130208;80700;81899;0,21288
20130208;81900;83099;0,093623
20130208;83100;86399;0,072588
20130209;0;14699;1E-06
20130209;14700;18299;0,019975
20130209;18300;21899;0,029217
20130209;21900;23099;0,061225
20130209;23100;24299;0,087452
20130209;24300;25499;0,058988
20130209;25500;26699;0,076569
20130209;26700;27899;0,058362
20130209;27900;29099;0,013534
20130209;29100;30299;0,056474
20130209;30300;31499;0,154083
20130209;31500;32699;0,115193
20130209;32700;33899;0,138784
20130209;33900;35099;0,122238
20130209;35100;36299;0,139686
20130209;36300;37499;0,065405
20130209;37500;38699;0,104824
20130209;38700;39899;0,083952
20130209;39900;41099;0,07807
20130209;41100;42299;0,118028
20130209;42300;43499;0,139693
20130209;43500;44699;0,156604
20130209;44700;45899;0,177691
20130209;45900;47099;0,204019
20130209;47100;48299;0,071882
20130209;48300;49499;0,100631
20130209;49500;50699;0,122946
20130209;50700;51899;0,157888
20130209;51900;53099;0,19689
20130209;53100;54299;0,135796
20130209;54300;55499;0,186362
20130209;55500;56699;0,227917
20130209;56700;57899;0,170613
20130209;57900;59099;0,208442
20130209;59100;60299;0,183671
20130209;60300;61499;0,218765
20130209;61500;62699;0,204528
20130209;62700;63899;0,255046
20130209;63900;65099;0,167412
20130209;65100;66299;0,261204
20130209;66300;67499;0,207762
20130209;67500;68579;0,145627
20130209;68580;69479;0,206622
20130209;69480;70379;0,175348
20130209;70380;71279;0,255362
20130209;71280;72179;0,28233
20130209;72180;73079;0,386045
20130209;73080;73979;0,104344
20130209;73980;74879;0,299971
20130209;74880;75779;0,192586
20130209;75780;77099;0,146814
20130209;77100;78299;0,13398
20130209;78300;79499;0,10219
20130209;79500;80699;0,106573
20130209;80700;81899;0,106978
20130209;81900;83099;0,070987
20130209;83100;86399;0,066178
20130210;0;14699;1E-06
20130210;14700;18299;0,038746
20130210;18300;21899;0,068469
20130210;21900;23099;0,069967
20130210;23100;24299;0,049077
20130210;24300;25499;0,031396
20130210;25500;26699;0,076745
20130210;26700;27899;0,092832
20130210;27900;29099;0,062377
20130210;29100;30299;0,05204
20130210;30300;31499;0,051074
20130210;31500;32699;0,067263
20130210;32700;33899;0,057338
20130210;33900;35099;0,046222
20130210;35100;36299;0,037401
20130210;36300;37499;0,08436
20130210;37500;38699;0,087839
20130210;38700;39899;0,146977
20130210;39900;41099;0,189141
20130210;41100;42299;0,146505
20130210;42300;43499;0,063804
20130210;43500;44699;0,093387
20130210;44700;45899;0,112217
20130210;45900;47099;0,112955
20130210;47100;48299;0,090614
20130210;48300;49499;0,163848
20130210;49500;50699;0,095171
20130210;50700;51899;0,048893
20130210;51900;53099;0,108469
20130210;53100;54299;0,071818
20130210;54300;55499;0,12811
20130210;55500;56699;0,170017
20130210;56700;57899;0,17067
20130210;57900;59099;0,207079
20130210;59100;60299;0,256553
20130210;60300;61499;0,245485
20130210;61500;62699;0,216967
20130210;62700;63899;0,244439
20130210;63900;65099;0,218878
20130210;65100;66299;0,203816
20130210;66300;67499;0,240013
20130210;67500;68579;0,096232
20130210;68580;69479;0,184998
20130210;69480;70379;0,115842
20130210;70380;71279;0,233811
20130210;71280;72179;0,269688
20130210;72180;73079;0,241463
20130210;73080;73979;0,192032
20130210;73980;74879;0,296777
20130210;74880;75779;0,306025
20130210;75780;77099;0,366554
20130210;77100;78299;0,270554
20130210;78300;79499;0,285268
20130210;79500;80699;0,076056
20130210;80700;81899;0,143762
20130210;81900;83099;0,134009
20130210;83100;86399;0,072398
20130211;0;14699;1E-06
20130211;14700;18299;0,016064
20130211;18300;21899;0,069057
20130211;21900;23099;0,063248
20130211;23100;24299;0,087095
20130211;24300;25499;0,020035
20130211;25500;26699;0,015242
20130211;26700;27899;0,060948
20130211;27900;29099;0,010376
20130211;29100;30299;0,064394
20130211;30300;31499;0,12899
20130211;31500;32699;0,042933
20130211;32700;33899;0,077558
20130211;33900;35099;0,064158
20130211;35100;36299;0,074591
20130211;36300;37499;0,045896
20130211;37500;38699;0,04235
20130211;38700;39899;0,023435
20130211;39900;41099;0,083713
20130211;41100;42299;0,104021
20130211;42300;43499;0,074086
20130211;43500;44699;0,054391
20130211;44700;45899;0,087484
20130211;45900;47099;0,029421
20130211;47100;48299;0,09284
20130211;48300;49499;0,124495
20130211;49500;50699;0,082783
20130211;50700;51899;0,128557
20130211;51900;53099;0,09492
20130211;53100;54299;0,113558
20130211;54300;55499;0,155062
20130211;55500;56699;0,24348
20130211;56700;57899;0,062008
20130211;57900;59099;0,155431
20130211;59100;60299;0,166027
20130211;60300;61499;0,16689
20130211;61500;62699;0,155432
20130211;62700;63899;0,326617
20130211;63900;65099;0,190665
20130211;65100;66299;0,406783
20130211;66300;67499;0,554452
20130211;67500;68579;0,302496
20130211;68580;69479;0,362313
20130211;69480;70379;0,485622
20130211;70380;71279;0,507382
20130211;71280;72179;0,49595
20130211;72180;73079;0,609813
20130211;73080;73979;0,415506
20130211;73980;74879;0,477259
20130211;74880;75779;0,271997
20130211;75780;77099;0,376572
20130211;77100;78299;0,399525
20130211;78300;79499;0,332402
20130211;79500;80699;0,200395
20130211;80700;81899;0,19529
20130211;81900;83099;0,162236
20130211;83100;86399;0,103406
20130212;0;14699;1E-06
20130212;14700;18299;0,027353
20130212;18300;21899;0,081436
20130212;21900;23099;0,093251
20130212;23100;24299;0,102239
20130212;24300;25499;0,098496
20130212;25500;26699;0,034563
20130212;26700;27899;0,043763
20130212;27900;29099;0,024241
20130212;29100;30299;0,051724
20130212;30300;31499;0,102519
20130212;31500;32699;0,042566
20130212;32700;33899;0,076356
20130212;33900;35099;0,062661
20130212;35100;36299;0,056684
20130212;36300;37499;0,040647
20130212;37500;38699;0,043141
20130212;38700;39899;0,049846
20130212;39900;41099;0,071547
20130212;41100;42299;0,046589
20130212;42300;43499;0,044945
20130212;43500;44699;0,067119
20130212;44700;45899;0,057521
20130212;45900;47099;0,057238
20130212;47100;48299;0,082012
20130212;48300;49499;0,094671
20130212;49500;50699;0,096331
20130212;50700;51899;0,182912
20130212;51900;53099;0,185053
20130212;53100;54299;0,155262
20130212;54300;55499;0,176239
20130212;55500;56699;0,130071
20130212;56700;57899;0,129258
20130212;57900;59099;0,128201
20130212;59100;60299;0,127164
20130212;60300;61499;0,130162
20130212;61500;62699;0,059793
20130212;62700;63899;0,123702
20130212;63900;65099;0,180203
20130212;65100;66299;0,322367
20130212;66300;67499;0,359001
20130212;67500;68579;0,310628
20130212;68580;69479;0,499685
20130212;69480;70379;0,606019
20130212;70380;71279;0,767834
20130212;71280;72179;0,728261
20130212;72180;73079;0,763638
20130212;73080;73979;0,686978
20130212;73980;74879;0,615819
20130212;74880;75779;0,450426
20130212;75780;77099;0,35835
20130212;77100;78299;0,409792
20130212;78300;79499;0,34098
20130212;79500;80699;0,250967
20130212;80700;81899;0,208696
20130212;81900;83099;0,150781
20130212;83100;86399;0,090144
20130213;0;14699;1E-06
20130213;14700;18299;0,023485
20130213;18300;21899;0,078272
20130213;21900;23099;0,107794
20130213;23100;24299;0,151544
20130213;24300;25499;0,051097
20130213;25500;26699;0,026927
20130213;26700;27899;0,050792
20130213;27900;29099;0,070491
20130213;29100;30299;0,0378
20130213;30300;31499;0,03659
20130213;31500;32699;0,003112
20130213;32700;33899;0,031797
20130213;33900;35099;0,060634
20130213;35100;36299;0,042035
20130213;36300;37499;0,042457
20130213;37500;38699;0,042005
20130213;38700;39899;0,017563
20130213;39900;41099;0,045118
20130213;41100;42299;0,070821
20130213;42300;43499;0,045838
20130213;43500;44699;0,152334
20130213;44700;45899;0,112931
20130213;45900;47099;0,068578
20130213;47100;48299;0,107486
20130213;48300;49499;0,086547
20130213;49500;50699;0,11568
20130213;50700;51899;0,112515
20130213;51900;53099;0,107709
20130213;53100;54299;0,054384
20130213;54300;55499;0,114341
20130213;55500;56699;0,113253
20130213;56700;57899;0,035775
20130213;57900;59099;0,076442
20130213;59100;60299;0,109152
20130213;60300;61499;0,087206
20130213;61500;62699;0,173791
20130213;62700;63899;0,204538
20130213;63900;65099;0,124952
20130213;65100;66299;0,299802
20130213;66300;67499;0,391018
20130213;67500;68579;0,359824
20130213;68580;69479;0,385765
20130213;69480;70379;0,394572
20130213;70380;71279;0,613554
20130213;71280;72179;0,774854
20130213;72180;73079;0,518562
20130213;73080;73979;0,431883
20130213;73980;74879;0,434414
20130213;74880;75779;0,345751
20130213;75780;77099;0,260598
20130213;77100;78299;0,248149
20130213;78300;79499;0,267434
20130213;79500;80699;0,070847
20130213;80700;81899;0,054651
20130213;81900;83099;0,034026
20130213;83100;86399;0,015799
20130214;0;14699;1E-06
20130214;14700;18299;0,005913
20130214;18300;21899;0,06161
20130214;21900;23099;0,136493
20130214;23100;24299;0,156244
20130214;24300;25499;0,050504
20130214;25500;26699;0,057287
20130214;26700;27899;0,033213
20130214;27900;29099;1E-06
20130214;29100;30299;0,025953
20130214;30300;31499;0,048933
20130214;31500;32699;0,012301
20130214;32700;33899;0,033885
20130214;33900;35099;0,036713
20130214;35100;36299;0,020345
20130214;36300;37499;0,028793
20130214;37500;38699;0,026478
20130214;38700;39899;0,021646
20130214;39900;41099;0,079758
20130214;41100;42299;0,068366
20130214;42300;43499;0,080603
20130214;43500;44699;0,070998
20130214;44700;45899;0,099067
20130214;45900;47099;0,187112
20130214;47100;48299;0,117201
20130214;48300;49499;0,143915
20130214;49500;50699;0,094621
20130214;50700;51899;0,124764
20130214;51900;53099;0,14252
20130214;53100;54299;0,054716
20130214;54300;55499;0,090625
20130214;55500;56699;0,137328
20130214;56700;57899;0,1058
20130214;57900;59099;0,160376
20130214;59100;60299;0,252689
20130214;60300;61499;0,184698
20130214;61500;62699;0,086055
20130214;62700;63899;0,119617
20130214;63900;65099;0,172705
20130214;65100;66299;0,364318
20130214;66300;67499;0,550311
20130214;67500;68579;0,643092
20130214;68580;69479;0,727424
20130214;69480;70379;0,989886
20130214;70380;71279;1,106452
20130214;71280;72179;1,182319
20130214;72180;73079;1,178465
20130214;73080;73979;1,139527
20130214;73980;74879;1,072299
20130214;74880;75779;1,064349
20130214;75780;77099;0,994691
20130214;77100;78299;0,992303
20130214;78300;79499;0,854357
20130214;79500;80699;0,689934
20130214;80700;81899;0,533451
20130214;81900;83099;0,347056
20130214;83100;86399;0,172372
20130215;0;14699;1E-06
20130215;14700;18299;0,01709
20130215;18300;21899;0,060278
20130215;21900;23099;0,032365
20130215;23100;24299;0,053865
20130215;24300;25499;0,04902
20130215;25500;26699;0,01067
20130215;26700;27899;0,012871
20130215;27900;29099;0,002546
20130215;29100;30299;0,021735
20130215;30300;31499;0,018865
20130215;31500;32699;0,015675
20130215;32700;33899;0,021089
20130215;33900;35099;0,034413
20130215;35100;36299;0,066384
20130215;36300;37499;0,059462
20130215;37500;38699;0,040543
20130215;38700;39899;0,078849
20130215;39900;41099;0,141639
20130215;41100;42299;0,122262
20130215;42300;43499;0,125674
20130215;43500;44699;0,0996
20130215;44700;45899;0,077279
20130215;45900;47099;0,047436
20130215;47100;48299;0,072343
20130215;48300;49499;0,092418
20130215;49500;50699;0,08272
20130215;50700;51899;0,098364
20130215;51900;53099;0,130916
20130215;53100;54299;0,06058
20130215;54300;55499;0,082579
20130215;55500;56699;0,086206
20130215;56700;57899;0,054483
20130215;57900;59099;0,138423
20130215;59100;60299;0,14374
20130215;60300;61499;0,093549
20130215;61500;62699;0,093172
20130215;62700;63899;0,14162
20130215;63900;65099;0,110527
20130215;65100;66299;0,203524
20130215;66300;67499;0,339017
20130215;67500;68579;0,258419
20130215;68580;69479;0,477555
20130215;69480;70379;0,45662
20130215;70380;71279;0,498133
20130215;71280;72179;0,458457
20130215;72180;73079;0,37871
20130215;73080;73979;0,203904
20130215;73980;74879;0,144889
20130215;74880;75779;0,212641
20130215;75780;77099;0,332293
20130215;77100;78299;0,291263
20130215;78300;79499;0,225821
20130215;79500;80699;0,248204
20130215;80700;81899;0,152514
20130215;81900;83099;0,087623
20130215;83100;86399;0,0804
20130216;0;14699;1E-06
20130216;14700;18299;0,021986
20130216;18300;21899;0,027459
20130216;21900;23099;0,051693
20130216;23100;24299;0,066591
20130216;24300;25499;0,037934
20130216;25500;26699;0,085733
20130216;26700;27899;0,074616
20130216;27900;29099;0,065487
20130216;29100;30299;0,076612
20130216;30300;31499;0,169855
20130216;31500;32699;0,166434
20130216;32700;33899;0,173219
20130216;33900;35099;0,175367
20130216;35100;36299;0,164747
20130216;36300;37499;0,114646
20130216;37500;38699;0,127402
20130216;38700;39899;0,086225
20130216;39900;41099;0,088975
20130216;41100;42299;0,126862
20130216;42300;43499;0,179776
20130216;43500;44699;0,121214
20130216;44700;45899;0,108988
20130216;45900;47099;0,116668
20130216;47100;48299;0,052531
20130216;48300;49499;0,034239
20130216;49500;50699;0,091918
20130216;50700;51899;0,136582
20130216;51900;53099;0,147751
20130216;53100;54299;0,070114
20130216;54300;55499;0,153826
20130216;55500;56699;0,155174
20130216;56700;57899;0,189115
20130216;57900;59099;0,22881
20130216;59100;60299;0,211101
20130216;60300;61499;0,191018
20130216;61500;62699;0,134263
20130216;62700;63899;0,198009
20130216;63900;65099;0,238181
20130216;65100;66299;0,290373
20130216;66300;67499;0,25676
20130216;67500;68579;0,268037
20130216;68580;69479;0,263607
20130216;69480;70379;0,191669
20130216;70380;71279;0,289202
20130216;71280;72179;0,351918
20130216;72180;73079;0,340667
20130216;73080;73979;0,106508
20130216;73980;74879;0,176392
20130216;74880;75779;0,144144
20130216;75780;77099;0,138676
20130216;77100;78299;0,115504
20130216;78300;79499;0,113146
20130216;79500;80699;0,139282
20130216;80700;81899;0,144812
20130216;81900;83099;0,037835
20130216;83100;86399;0,049716
20130217;0;14699;1E-06
20130217;14700;18299;0,01739
20130217;18300;21899;0,01548
20130217;21900;23099;0,004525
20130217;23100;24299;0,024334
20130217;24300;25499;0,030304
20130217;25500;26699;0,05411
20130217;26700;27899;0,128875
20130217;27900;29099;0,037127
20130217;29100;30299;0,033928
20130217;30300;31499;0,089342
20130217;31500;32699;0,123569
20130217;32700;33899;0,120276
20130217;33900;35099;0,059428
20130217;35100;36299;0,101758
20130217;36300;37499;0,144875
20130217;37500;38699;0,141403
20130217;38700;39899;0,175589
20130217;39900;41099;0,170031
20130217;41100;42299;0,176656
20130217;42300;43499;0,128711
20130217;43500;44699;0,079233
20130217;44700;45899;0,093161
20130217;45900;47099;0,155813
20130217;47100;48299;0,102397
20130217;48300;49499;0,100806
20130217;49500;50699;0,06562
20130217;50700;51899;0,078545
20130217;51900;53099;0,059274
20130217;53100;54299;0,138632
20130217;54300;55499;0,169452
20130217;55500;56699;0,150875
20130217;56700;57899;0,34266
20130217;57900;59099;0,185827
20130217;59100;60299;0,24907
20130217;60300;61499;0,154109
20130217;61500;62699;0,166909
20130217;62700;63899;0,185683
20130217;63900;65099;0,165495
20130217;65100;66299;0,13871
20130217;66300;67499;0,216574
20130217;67500;68579;0,098685
20130217;68580;69479;0,127317
20130217;69480;70379;0,084616
20130217;70380;71279;0,117969
20130217;71280;72179;0,03837
20130217;72180;73079;0,157265
20130217;73080;73979;0,18176
20130217;73980;74879;0,125366
20130217;74880;75779;0,296796
20130217;75780;77099;0,336555
20130217;77100;78299;0,146503
20130217;78300;79499;0,215953
20130217;79500;80699;0,059408
20130217;80700;81899;0,108929
20130217;81900;83099;0,144258
20130217;83100;86399;0,059879
20130218;0;14699;1E-06
20130218;14700;18299;0,019391
20130218;18300;21899;0,039151
20130218;21900;23099;0,069861
20130218;23100;24299;0,104309
20130218;24300;25499;0,024174
20130218;25500;26699;0,025571
20130218;26700;27899;0,062983
20130218;27900;29099;0,021179
20130218;29100;30299;0,082463
20130218;30300;31499;0,138417
20130218;31500;32699;0,038437
20130218;32700;33899;0,082946
20130218;33900;35099;0,074069
20130218;35100;36299;0,062527
20130218;36300;37499;0,044352
20130218;37500;38699;0,058522
20130218;38700;39899;0,043797
20130218;39900;41099;0,115567
20130218;41100;42299;0,106693
20130218;42300;43499;0,045211
20130218;43500;44699;0,069067
20130218;44700;45899;0,039477
20130218;45900;47099;0,054725
20130218;47100;48299;0,0979
20130218;48300;49499;0,091132
20130218;49500;50699;0,10846
20130218;50700;51899;0,082862
20130218;51900;53099;0,070276
20130218;53100;54299;0,07567
20130218;54300;55499;0,122889
20130218;55500;56699;0,166238
20130218;56700;57899;0,067557
20130218;57900;59099;0,168364
20130218;59100;60299;0,149655
20130218;60300;61499;0,13981
20130218;61500;62699;0,141131
20130218;62700;63899;0,311272
20130218;63900;65099;0,17123
20130218;65100;66299;0,354121
20130218;66300;67499;0,442884
20130218;67500;68579;0,268289
20130218;68580;69479;0,36947
20130218;69480;70379;0,433592
20130218;70380;71279;0,522734
20130218;71280;72179;0,575453
20130218;72180;73079;0,575295
20130218;73080;73979;0,447782
20130218;73980;74879;0,493731
20130218;74880;75779;0,225917
20130218;75780;77099;0,358607
20130218;77100;78299;0,40039
20130218;78300;79499;0,333125
20130218;79500;80699;0,274332
20130218;80700;81899;0,227404
20130218;81900;83099;0,138163
20130218;83100;86399;0,130415
20130219;0;14699;1E-06
20130219;14700;18299;0,024836
20130219;18300;21899;0,057136
20130219;21900;23099;0,081536
20130219;23100;24299;0,087982
20130219;24300;25499;0,077377
20130219;25500;26699;0,029148
20130219;26700;27899;0,036623
20130219;27900;29099;0,01859
20130219;29100;30299;0,039356
20130219;30300;31499;0,090567
20130219;31500;32699;0,014499
20130219;32700;33899;0,040456
20130219;33900;35099;0,046324
20130219;35100;36299;0,033545
20130219;36300;37499;0,040589
20130219;37500;38699;0,049125
20130219;38700;39899;0,023068
20130219;39900;41099;0,064263
20130219;41100;42299;0,051781
20130219;42300;43499;0,063491
20130219;43500;44699;0,07337
20130219;44700;45899;0,04915
20130219;45900;47099;0,019885
20130219;47100;48299;0,050422
20130219;48300;49499;0,058488
20130219;49500;50699;0,057543
20130219;50700;51899;0,137242
20130219;51900;53099;0,118262
20130219;53100;54299;0,093787
20130219;54300;55499;0,089008
20130219;55500;56699;0,116082
20130219;56700;57899;0,126831
20130219;57900;59099;0,112381
20130219;59100;60299;0,119804
20130219;60300;61499;0,122748
20130219;61500;62699;0,085559
20130219;62700;63899;0,109722
20130219;63900;65099;0,101929
20130219;65100;66299;0,29372
20130219;66300;67499;0,330565
20130219;67500;68579;0,2674
20130219;68580;69479;0,492719
20130219;69480;70379;0,55127
20130219;70380;71279;0,694582
20130219;71280;72179;0,724422
20130219;72180;73079;0,795907
20130219;73080;73979;0,818896
20130219;73980;74879;0,737344
20130219;74880;75779;0,469786
20130219;75780;77099;0,36432
20130219;77100;78299;0,369976
20130219;78300;79499;0,394744
20130219;79500;80699;0,333685
20130219;80700;81899;0,200132
20130219;81900;83099;0,189151
20130219;83100;86399;0,113675
20130220;0;14699;1E-06
20130220;14700;18299;0,029038
20130220;18300;21899;0,082735
20130220;21900;23099;0,148543
20130220;23100;24299;0,141156
20130220;24300;25499;0,033035
20130220;25500;26699;0,055357
20130220;26700;27899;0,052664
20130220;27900;29099;0,053223
20130220;29100;30299;0,063249
20130220;30300;31499;0,062766
20130220;31500;32699;0,002509
20130220;32700;33899;0,027502
20130220;33900;35099;0,041783
20130220;35100;36299;0,04009
20130220;36300;37499;0,049546
20130220;37500;38699;0,058056
20130220;38700;39899;0,007008
20130220;39900;41099;0,06367
20130220;41100;42299;0,113483
20130220;42300;43499;0,061852
