AUFO_Start_Date;AUFO_Start_Second;AUFO_End_Second;AUFO_GRP_Forecast
20080101;0;14399;1,06E-06
20080101;14400;17999;0,0193079
20080101;18000;21599;0,03251444
20080101;21600;25199;0,0239242
20080101;25200;28799;0,02521422
20080101;28800;32399;0,03903874
20080101;32400;35999;0,05203858
20080101;36000;39599;0,04442778
20080101;39600;43199;0,03655728
20080101;43200;46799;0,00559468
20080101;46800;50399;0,01836874
20080101;50400;53999;0,02380124
20080101;54000;57599;0,01508168
20080101;57600;61199;0,05280496
20080101;61200;64799;0,05206932
20080101;64800;68399;0,0781591
20080101;68400;71999;0,3021901
20080101;72000;75599;0,11851542
20080101;75600;79199;0,1129218
20080101;79200;82799;0,15584438
20080101;82800;86399;0,0347574
20080102;0;14399;1,06E-06
20080102;14400;17999;0,01462694
20080102;18000;21599;0,0481558
20080102;21600;25199;0,05136018
20080102;25200;28799;0,03353734
20080102;28800;32399;0,04728342
20080102;32400;35999;0,03448816
20080102;36000;39599;0,02250804
20080102;39600;43199;0,06059278
20080102;43200;46799;0,0398136
20080102;46800;50399;0,03351296
20080102;50400;53999;0,03286106
20080102;54000;57599;0,07853434
20080102;57600;61199;0,03266178
20080102;61200;64799;0,05302438
20080102;64800;68399;0,12935816
20080102;68400;71999;0,30210212
20080102;72000;75599;0,2355797
20080102;75600;79199;0,17530704
20080102;79200;82799;0,09106142
20080102;82800;86399;0,0603564
20080103;0;3599;0,05778696
20080103;3600;14399;1,06E-06
20080103;14400;17999;0,00465976
20080103;18000;21599;0,03834444
20080103;21600;25199;0,03900482
20080103;25200;28799;0,03939808
20080103;28800;32399;0,05187852
20080103;32400;35999;0,03724522
20080103;36000;39599;0,02205648
20080103;39600;43199;0,01723772
20080103;43200;46799;0,03065626
20080103;46800;50399;0,03425284
20080103;50400;53999;0,05056942
20080103;54000;57599;0,03537962
20080103;57600;61199;0,06220398
20080103;61200;64799;0,06321734
20080103;64800;68399;0,3845733
20080103;68400;71999;0,58186368
20080103;72000;75599;0,56218478
20080103;75600;79199;0,47352956
20080103;79200;82799;0,3397035
20080103;82800;86399;0,21183994
20080104;0;3599;0,0235108
20080104;3600;14399;1,06E-06
20080104;14400;17999;0,02356804
20080104;18000;21599;0,02528948
20080104;21600;25199;0,0285511
20080104;25200;28799;0,0125186
20080104;28800;32399;0,03007644
20080104;32400;35999;0,0091531
20080104;36000;39599;0,01775076
20080104;39600;43199;0,04360522
20080104;43200;46799;0,0182585
20080104;46800;50399;0,05711174
20080104;50400;53999;0,07314
20080104;54000;57599;0,04814308
20080104;57600;61199;0,06684678
20080104;61200;64799;0,06327776
20080104;64800;68399;0,0891301
20080104;68400;71999;0,15332688
20080104;72000;75599;0,24407878
20080104;75600;79199;0,20748228
20080104;79200;82799;0,2010449
20080104;82800;86399;0,06633904
20080105;0;3599;0,0235108
20080105;3600;14399;1,06E-06
20080105;14400;17999;0,0759066
20080105;18000;21599;0,04732052
20080105;21600;25199;0,04327344
20080105;25200;28799;0,024804
20080105;28800;32399;0,04565632
20080105;32400;35999;0,03182332
20080105;36000;39599;0,03216782
20080105;39600;43199;0,08386826
20080105;43200;46799;0,07860854
20080105;46800;50399;0,09461242
20080105;50400;53999;0,1446582
20080105;54000;57599;0,07220826
20080105;57600;61199;0,10579224
20080105;61200;64799;0,07446076
20080105;64800;68399;0,05250922
20080105;68400;71999;0,11166676
20080105;72000;75599;0,06777004
20080105;75600;79199;0,04697708
20080105;79200;82799;0,08389688
20080105;82800;86399;0,0333317
20080106;0;3599;0,0235108
20080106;3600;14399;1,06E-06
20080106;14400;17999;0,0104781
20080106;18000;21599;0,03085872
20080106;21600;25199;0,02288116
20080106;25200;28799;0,03507222
20080106;28800;32399;0,05191138
20080106;32400;35999;0,05429214
20080106;36000;39599;0,06907914
20080106;39600;43199;0,08102216
20080106;43200;46799;0,0332045
20080106;46800;50399;0,03122866
20080106;50400;53999;0,05181386
20080106;54000;57599;0,10148334
20080106;57600;61199;0,1796117
20080106;61200;64799;0,10814014
20080106;64800;68399;0,18086356
20080106;68400;71999;0,14166052
20080106;72000;75599;0,11564176
20080106;75600;79199;0,0604465
20080106;79200;82799;0,11224552
20080106;82800;86399;0,05013164
20080107;0;3599;0,0235108
20080107;3600;14399;1,06E-06
20080107;14400;17999;0,06809864
20080107;18000;21599;0,05722092
20080107;21600;25199;0,03132618
20080107;25200;28799;0,01918812
20080107;28800;32399;0,02670352
20080107;32400;35999;0,01916692
20080107;36000;39599;0,02838998
20080107;39600;43199;0,0055756
20080107;43200;46799;0,01447854
20080107;46800;50399;0,0707391
20080107;50400;53999;0,07149382
20080107;54000;57599;0,04067856
20080107;57600;61199;0,01696954
20080107;61200;64799;0,02189112
20080107;64800;68399;0,031323
20080107;68400;71999;0,22144566
20080107;72000;75599;0,1250482
20080107;75600;79199;0,21457792
20080107;79200;82799;0,14402644
20080107;82800;86399;0,04821304
20080108;0;14399;1,06E-06
20080108;14400;17999;0,0193079
20080108;18000;21599;0,03251444
20080108;21600;25199;0,0239242
20080108;25200;28799;0,02521422
20080108;28800;32399;0,03903874
20080108;32400;35999;0,05203858
20080108;36000;39599;0,04442778
20080108;39600;43199;0,03655728
20080108;43200;46799;0,00559468
20080108;46800;50399;0,01836874
20080108;50400;53999;0,02380124
20080108;54000;57599;0,01508168
20080108;57600;61199;0,05280496
20080108;61200;64799;0,05206932
20080108;64800;68399;0,0781591
20080108;68400;71999;0,3021901
20080108;72000;75599;0,11851542
20080108;75600;79199;0,1129218
20080108;79200;82799;0,15584438
20080108;82800;86399;0,0347574
20080109;0;14399;1,06E-06
20080109;14400;17999;0,01462694
20080109;18000;21599;0,0481558
20080109;21600;25199;0,05136018
20080109;25200;28799;0,03353734
20080109;28800;32399;0,04728342
20080109;32400;35999;0,03448816
20080109;36000;39599;0,02250804
20080109;39600;43199;0,06059278
20080109;43200;46799;0,0398136
20080109;46800;50399;0,03351296
20080109;50400;53999;0,03286106
20080113;0;3599;0,0235108
20080113;3600;14399;1,06E-06
20080113;14400;17999;0,0104781
20080113;18000;21599;0,03085872
20080113;21600;25199;0,02288116
20080113;25200;28799;0,03507222
20080113;28800;32399;0,05191138
20080113;32400;35999;0,05429214
20080113;36000;39599;0,06907914
20080113;39600;43199;0,08102216
20080113;43200;46799;0,0332045
20080113;46800;50399;0,03122866
20080113;50400;53999;0,05181386
20080113;54000;57599;0,10148334
20080113;57600;61199;0,1796117
20080113;61200;64799;0,10814014
20080113;64800;68399;0,18086356
20080113;68400;71999;0,14166052
20080113;72000;75599;0,11564176
20080113;75600;79199;0,0604465
20080113;79200;82799;0,11224552
20080113;82800;86399;0,05013164
20080114;0;3599;0,0235108
20080114;3600;14399;1,06E-06
20080114;14400;17999;0,06809864
20080114;18000;21599;0,05722092
20080114;21600;25199;0,03132618
20080114;25200;28799;0,01918812
20080114;28800;32399;0,02670352
20080114;32400;35999;0,01916692
20080114;36000;39599;0,02838998
20080114;39600;43199;0,0055756
20080114;43200;46799;0,01447854
20080114;46800;50399;0,0707391
20080114;50400;53999;0,07149382
20080114;54000;57599;0,04067856
20080114;57600;61199;0,01696954
20080114;61200;64799;0,02189112
20080114;64800;68399;0,031323
20080114;68400;71999;0,22144566
20080114;72000;75599;0,1250482
20080114;75600;79199;0,21457792
20080114;79200;82799;0,14402644
20080114;82800;86399;0,04821304
20080115;0;14399;1,06E-06
20080115;14400;17999;0,0193079
20080115;18000;21599;0,03251444
20080115;21600;25199;0,0239242
20080115;25200;28799;0,02521422
20080115;28800;32399;0,03903874
20080115;32400;35999;0,05203858
20080115;36000;39599;0,04442778
20080115;39600;43199;0,03655728
20080115;43200;46799;0,00559468
20080115;46800;50399;0,01836874
20080115;50400;53999;0,02380124
20080115;54000;57599;0,01508168
20080115;57600;61199;0,05280496
20080115;61200;64799;0,05206932
20080115;64800;68399;0,0781591
20080115;68400;71999;0,3021901
20080115;72000;75599;0,11851542
20080115;75600;79199;0,1129218
20080115;79200;82799;0,15584438
20080115;82800;86399;0,0347574
20080116;0;14399;1,06E-06
20080116;14400;17999;0,01462694
20080116;18000;21599;0,0481558
20080116;21600;25199;0,05136018
20080116;25200;28799;0,03353734
20080116;28800;32399;0,04728342
20080116;32400;35999;0,03448816
20080116;36000;39599;0,02250804
20080116;39600;43199;0,06059278
20080116;43200;46799;0,0398136
20080116;46800;50399;0,03351296
20080116;50400;53999;0,03286106
20080116;54000;57599;0,07853434
20080116;57600;61199;0,03266178
20080116;61200;64799;0,05302438
20080116;64800;68399;0,12935816
20080116;68400;71999;0,30210212
20080116;72000;75599;0,2355797
20080116;75600;79199;0,17530704
20080116;79200;82799;0,09106142
20080116;82800;86399;0,0603564
20080117;0;3599;0,05778696
20080117;3600;14399;1,06E-06
20080117;14400;17999;0,00465976
20080117;18000;21599;0,03834444
20080117;21600;25199;0,03900482
20080117;25200;28799;0,03939808
20080117;28800;32399;0,05187852
20080117;32400;35999;0,03724522
20080117;36000;39599;0,02205648
20080117;39600;43199;0,01723772
20080117;43200;46799;0,03065626
20080117;46800;50399;0,03425284
20080117;50400;53999;0,05056942
20080117;54000;57599;0,03537962
20080117;57600;61199;0,06220398
20080117;61200;64799;0,06321734
20080117;64800;68399;0,3845733
20080117;68400;71999;0,58186368
20080117;72000;75599;0,56218478
20080117;75600;79199;0,47352956
20080117;79200;82799;0,3397035
20080117;82800;86399;0,21183994
20080118;0;3599;0,0235108
20080118;3600;14399;1,06E-06
20080118;14400;17999;0,02356804
20080118;18000;21599;0,02528948
20080118;21600;25199;0,0285511
20080118;25200;28799;0,0125186
20080118;28800;32399;0,03007644
20080118;32400;35999;0,0091531
20080118;36000;39599;0,01775076
20080118;39600;43199;0,04360522
20080118;43200;46799;0,0182585
20080118;46800;50399;0,05711174
20080118;50400;53999;0,07314
20080118;54000;57599;0,04814308
20080118;57600;61199;0,06684678
20080118;61200;64799;0,06327776
20080118;64800;68399;0,0891301
20080118;68400;71999;0,15332688
20080118;72000;75599;0,24407878
20080118;75600;79199;0,20748228
20080118;79200;82799;0,2010449
20080118;82800;86399;0,06633904
20080119;0;3599;0,0235108
20080119;3600;14399;1,06E-06
20080119;14400;17999;0,0759066
20080119;18000;21599;0,04732052
20080119;21600;25199;0,04327344
20080119;25200;28799;0,024804
20080119;28800;32399;0,04565632
20080119;32400;35999;0,03182332
20080119;36000;39599;0,03216782
20080119;39600;43199;0,08386826
20080119;43200;46799;0,07860854
20080119;46800;50399;0,09461242
20080119;50400;53999;0,1446582
20080119;54000;57599;0,07220826
20080119;57600;61199;0,10579224
20080119;61200;64799;0,07446076
20080119;64800;68399;0,05250922
20080119;68400;71999;0,11166676
20080119;72000;75599;0,06777004
20080119;75600;79199;0,04697708
20080119;79200;82799;0,08389688
20080119;82800;86399;0,0333317
20080120;0;3599;0,0235108
20080120;3600;14399;1,06E-06
20080120;14400;17999;0,0104781
20080120;18000;21599;0,03085872
20080120;21600;25199;0,02288116
20080120;25200;28799;0,03507222
20080120;28800;32399;0,05191138
20080120;32400;35999;0,05429214
20080120;36000;39599;0,06907914
20080120;39600;43199;0,08102216
20080120;43200;46799;0,0332045
20080120;46800;50399;0,03122866
20080120;50400;53999;0,05181386
20080120;54000;57599;0,10148334
20080120;57600;61199;0,1796117
20080120;61200;64799;0,10814014
20080120;64800;68399;0,18086356
20080120;68400;71999;0,14166052
20080120;72000;75599;0,11564176
20080120;75600;79199;0,0604465
20080120;79200;82799;0,11224552
20080120;82800;86399;0,05013164
20080121;0;3599;0,0235108
20080121;3600;14399;1,06E-06
20080121;14400;17999;0,06809864
20080121;18000;21599;0,05722092
20080121;21600;25199;0,03132618
20080121;25200;28799;0,01918812
20080121;28800;32399;0,02670352
20080121;32400;35999;0,01916692
20080121;36000;39599;0,02838998
20080121;39600;43199;0,0055756
20080121;43200;46799;0,01447854
20080109;54000;57599;0,07853434
20080109;57600;61199;0,03266178
20080109;61200;64559;0,05302438
20080109;64560;64799;0,18132501
20080109;64800;65279;0,07517403
20080109;65280;68399;0,12935816
20080109;68400;71999;0,30210212
20080109;72000;75599;0,2355797
20080109;75600;79199;0,17530704
20080109;79200;82799;0,09106142
20080109;82800;86399;0,0603564
20080110;0;3599;0,05778696
20080110;3600;14399;1,06E-06
20080110;14400;17999;0,00465976
20080110;18000;21599;0,03834444
20080110;21600;25199;0,03900482
20080110;25200;28799;0,03939808
20080110;28800;32399;0,05187852
20080110;32400;35999;0,03724522
20080110;36000;39599;0,02205648
20080110;39600;43199;0,01723772
20080110;43200;46799;0,03065626
20080110;46800;50399;0,03425284
20080110;50400;53999;0,05056942
20080110;54000;57599;0,03537962
20080110;57600;61199;0,06220398
20080110;61200;64799;0,06321734
20080110;64800;68399;0,3845733
20080110;68400;71999;0,58186368
20080110;72000;75599;0,56218478
20080110;75600;79199;0,47352956
20080110;79200;82799;0,3397035
20080110;82800;86399;0,21183994
20080111;0;3599;0,0235108
20080111;3600;14399;1,06E-06
20080111;14400;17999;0,02356804
20080111;18000;21599;0,02528948
20080111;21600;25199;0,0285511
20080111;25200;28799;0,0125186
20080111;28800;32399;0,03007644
20080111;32400;35999;0,0091531
20080111;36000;39599;0,01775076
20080111;39600;43199;0,04360522
20080111;43200;46799;0,0182585
20080111;46800;50399;0,05711174
20080111;50400;53999;0,07314
20080111;54000;57599;0,04814308
20080111;57600;61199;0,06684678
20080111;61200;64799;0,06327776
20080111;64800;68399;0,0891301
20080111;68400;71999;0,15332688
20080111;72000;75599;0,24407878
20080111;75600;79199;0,20748228
20080111;79200;82799;0,2010449
20080111;82800;86399;0,06633904
20080112;0;3599;0,0235108
20080112;3600;14399;1,06E-06
20080112;14400;17999;0,0759066
20080112;18000;21599;0,04732052
20080112;21600;25199;0,04327344
20080112;25200;28799;0,024804
20080112;28800;32399;0,04565632
20080112;32400;35999;0,03182332
20080112;36000;39599;0,03216782
20080112;39600;43199;0,08386826
20080112;43200;46799;0,07860854
20080112;46800;50399;0,09461242
20080112;50400;53999;0,1446582
20080112;54000;57599;0,07220826
20080112;57600;61199;0,10579224
20080112;61200;64799;0,07446076
20080112;64800;68399;0,05250922
20080112;68400;71999;0,11166676
20080112;72000;75599;0,06777004
20080112;75600;79199;0,04697708
20080112;79200;82799;0,08389688
20080112;82800;86399;0,0333317
20080124;0;3599;0,05778696
20080124;3600;14399;1,06E-06
20080124;14400;17999;0,00465976
20080124;18000;21599;0,03834444
20080124;21600;25199;0,03900482
20080124;25200;28799;0,03939808
20080124;28800;32399;0,05187852
20080124;32400;35999;0,03724522
20080124;36000;39599;0,02205648
20080124;39600;43199;0,01723772
20080124;43200;46799;0,03065626
20080124;46800;50399;0,03425284
20080124;50400;53999;0,05056942
20080124;54000;57599;0,03537962
20080124;57600;61199;0,06220398
20080124;61200;64799;0,06321734
20080124;64800;68399;0,3845733
20080124;68400;71999;0,58186368
20080124;72000;75599;0,56218478
20080124;75600;79199;0,47352956
20080124;79200;82799;0,3397035
20080124;82800;86399;0,21183994
20080125;0;3599;0,0235108
20080125;3600;14399;1,06E-06
20080125;14400;17999;0,02356804
20080125;18000;21599;0,02528948
20080125;21600;25199;0,0285511
20080125;25200;28799;0,0125186
20080125;28800;32399;0,03007644
20080125;32400;35999;0,0091531
20080125;36000;39599;0,01775076
20080125;39600;43199;0,04360522
20080125;43200;46799;0,0182585
20080125;46800;50399;0,05711174
20080125;50400;53999;0,07314
20080125;54000;57599;0,04814308
20080125;57600;61199;0,06684678
20080125;61200;64799;0,06327776
20080125;64800;68399;0,0891301
20080125;68400;71999;0,15332688
20080125;72000;75599;0,24407878
20080125;75600;79199;0,20748228
20080125;79200;82799;0,2010449
20080125;82800;86399;0,06633904
20080126;0;3599;0,0235108
20080126;3600;14399;1,06E-06
20080126;14400;17999;0,0759066
20080126;18000;21599;0,04732052
20080126;21600;25199;0,04327344
20080126;25200;28799;0,024804
20080126;28800;32399;0,04565632
20080126;32400;35999;0,03182332
20080126;36000;39599;0,03216782
20080126;39600;43199;0,08386826
20080126;43200;46799;0,07860854
20080126;46800;50399;0,09461242
20080126;50400;53999;0,1446582
20080126;54000;57599;0,07220826
20080126;57600;61199;0,10579224
20080126;61200;64799;0,07446076
20080126;64800;68399;0,05250922
20080126;68400;71999;0,11166676
20080126;72000;75599;0,06777004
20080126;75600;79199;0,04697708
20080126;79200;82799;0,08389688
20080126;82800;86399;0,0333317
20080127;0;3599;0,0235108
20080127;3600;14399;1,06E-06
20080127;14400;17999;0,0104781
20080127;18000;21599;0,03085872
20080127;21600;25199;0,02288116
20080127;25200;28799;0,03507222
20080127;28800;32399;0,05191138
20080127;32400;35999;0,05429214
20080127;36000;39599;0,06907914
20080127;39600;43199;0,08102216
20080127;43200;46799;0,0332045
20080127;46800;50399;0,03122866
20080127;50400;53999;0,05181386
20080127;54000;57599;0,10148334
20080127;57600;61199;0,1796117
20080127;61200;64799;0,10814014
20080127;64800;68399;0,18086356
20080127;68400;71999;0,14166052
20080127;72000;75599;0,11564176
20080127;75600;79199;0,0604465
20080127;79200;82799;0,11224552
20080127;82800;86399;0,05013164
20080128;0;3599;0,0235108
20080128;3600;14399;1,06E-06
20080128;14400;17999;0,06809864
20080128;18000;21599;0,05722092
20080128;21600;25199;0,03132618
20080128;25200;28799;0,01918812
20080128;28800;32399;0,02670352
20080128;32400;35999;0,01916692
20080128;36000;39599;0,02838998
20080128;39600;43199;0,0055756
20080128;43200;46799;0,01447854
20080128;46800;50399;0,0707391
20080128;50400;53999;0,07149382
20080128;54000;57599;0,04067856
20080128;57600;61199;0,01696954
20080128;61200;64799;0,02189112
20080128;64800;68399;0,031323
20080128;68400;71999;0,22144566
20080128;72000;75599;0,1250482
20080128;75600;79199;0,21457792
20080121;46800;50399;0,0707391
20080121;50400;53999;0,07149382
20080121;54000;57599;0,04067856
20080121;57600;61199;0,01696954
20080121;61200;64799;0,02189112
20080121;64800;68399;0,031323
20080121;68400;71999;0,22144566
20080121;72000;75599;0,1250482
20080121;75600;79199;0,21457792
20080121;79200;82799;0,14402644
20080121;82800;86399;0,04821304
20080122;0;14399;1,06E-06
20080122;14400;17999;0,0193079
20080122;18000;21599;0,03251444
20080122;21600;25199;0,0239242
20080122;25200;28799;0,02521422
20080122;28800;32399;0,03903874
20080122;32400;35999;0,05203858
20080122;36000;39599;0,04442778
20080122;39600;43199;0,03655728
20080122;43200;46799;0,00559468
20080122;46800;50399;0,01836874
20080122;50400;53999;0,02380124
20080122;54000;57599;0,01508168
20080122;57600;61199;0,05280496
20080122;61200;64799;0,05206932
20080122;64800;68399;0,0781591
20080122;68400;71999;0,3021901
20080122;72000;75599;0,11851542
20080122;75600;79199;0,1129218
20080122;79200;82799;0,15584438
20080122;82800;86399;0,0347574
20080123;0;14399;1,06E-06
20080123;14400;17999;0,01462694
20080123;18000;21599;0,0481558
20080123;21600;25199;0,05136018
20080123;25200;28799;0,03353734
20080123;28800;32399;0,04728342
20080123;32400;35999;0,03448816
20080123;36000;39599;0,02250804
20080123;39600;43199;0,06059278
20080123;43200;46799;0,0398136
20080123;46800;50399;0,03351296
20080123;50400;53999;0,03286106
20080123;54000;57599;0,07853434
20080123;57600;61199;0,03266178
20080123;61200;64799;0,05302438
20080123;64800;68399;0,12935816
20080123;68400;71999;0,30210212
20080123;72000;75599;0,2355797
20080123;75600;79199;0,17530704
20080123;79200;82799;0,09106142
20080123;82800;86399;0,0603564
20080204;0;3599;0,0084819
20080204;3600;14399;9,8E-07
20080204;14400;17999;0,0084819
20080204;18000;21599;0,01946378
20080204;21600;25199;0,00589568
20080204;25200;28799;0,007105
20080204;28800;32399;0,02699606
20080204;32400;35999;0,0555023
20080204;36000;39599;0,03193624
20080204;39600;43199;0,08056384
20080204;43200;46799;0,04195674
20080204;46800;50399;0,05427926
20080204;50400;53999;0,08402814
20080204;54000;57599;0,05434786
20080204;57600;61199;0,02724106
20080204;61200;64799;0,05259562
20080204;64800;68399;0,07263074
20080204;68400;71999;0,33730032
20080204;72000;75599;0,30751616
20080204;75600;79199;0,14577304
20080204;79200;82799;0,16022804
20080204;82800;86399;0,13173748
20080205;0;3599;0,07905758
20080205;3600;14399;9,8E-07
20080205;14400;17999;0,00837018
20080205;18000;21599;0,01889146
20080205;21600;25199;9,8E-07
20080205;25200;28799;0,0390579
20080205;28800;32399;0,01840048
20080205;32400;35999;0,04575424
20080205;36000;39599;0,06448792
20080205;39600;43199;0,01676192
20080205;43200;46799;0,04272114
20080205;46800;50399;0,05313266
20080205;50400;53999;0,07951622
20080205;54000;57599;0,09912602
20080205;57600;61199;0,06548654
20080205;61200;64799;0,06380584
20080205;64800;68399;0,07068838
20080205;68400;71999;0,41991138
20080205;72000;75599;0,32438
20080205;75600;79199;0,22666812
20080205;79200;82799;0,20820198
20080205;82800;86399;0,13047328
20080206;0;3599;0,028224
20080206;3600;14399;9,8E-07
20080206;14400;17999;0,028224
20080206;18000;21599;0,0760676
20080206;21600;25199;0,06604318
20080206;25200;28799;0,08261106
20080206;28800;32399;0,08240624
20080206;32400;35999;0,10218754
20080206;36000;39599;0,08607634
20080206;39600;43199;0,06040328
20080206;43200;46799;0,0521115
20080206;46800;50399;0,0691341
20080206;50400;53999;0,05788272
20080206;54000;57599;0,0623476
20080206;57600;61199;0,06665274
20080206;61200;64799;0,08833034
20080206;64800;68399;0,19381754
20080206;68400;71999;0,34621342
20080206;72000;75599;0,30955848
20080206;75600;79199;0,28579838
20080206;79200;82799;0,16390696
20080206;82800;86399;0,09907604
20080207;0;3599;0,04635204
20080207;3600;14399;9,8E-07
20080207;14400;17999;0,04635204
20080207;18000;21599;0,0799974
20080207;21600;25199;0,04909898
20080207;25200;28799;0,09648002
20080207;28800;32399;0,12146218
20080207;32400;35999;0,08181236
20080207;36000;39599;0,01704024
20080207;39600;43199;0,02477244
20080207;43200;46799;0,03767414
20080207;46800;50399;0,02772224
20080207;50400;53999;0,0305074
20080207;54000;57599;0,05693212
20080207;57600;61199;0,06164592
20080207;61200;64799;0,0878766
20080207;64800;68399;0,43635382
20080207;68400;71999;0,42927626
20080207;72000;75599;0,34668284
20080207;75600;79199;0,32069618
20080207;79200;82799;0,35779898
20080207;82800;86399;0,21793436
20080208;0;3599;0,01539972
20080208;3600;14399;9,8E-07
20080208;14400;17999;0,01539972
20080208;18000;21599;0,0097706
20080208;21600;25199;0,02918538
20080208;25200;28799;0,0196735
20080208;28800;32399;0,03995166
20080208;32400;35999;0,046942
20080208;36000;39599;0,03415986
20080208;39600;43199;0,03376394
20080208;43200;46799;0,07433692
20080208;46800;50399;0,05494958
20080208;50400;53999;0,05408424
20080208;54000;57599;0,0735294
20080208;57600;61199;0,11144168
20080208;61200;64799;0,12305076
20080208;64800;68399;0,09786084
20080208;68400;71999;0,1974504
20080208;72000;75599;0,22495312
20080208;75600;79199;0,0649201
20080208;79200;82799;0,03973116
20080208;82800;86399;0,11468744
20080209;0;3599;0,03557596
20080209;3600;14399;9,8E-07
20080209;14400;17999;0,03557596
20080209;18000;21599;0,03065636
20080209;21600;25199;0,03706458
20080209;25200;28799;0,05784156
20080209;28800;32399;0,04210962
20080209;32400;35999;0,0871906
20080209;36000;39599;0,0927815
20080209;39600;43199;0,05074244
20080209;43200;46799;0,07439572
20080209;46800;50399;0,06242012
20080209;50400;53999;0,09553236
20080209;54000;57599;0,03815336
20080209;57600;61199;0,1045758
20080209;61200;64799;0,07088438
20080209;64800;68399;0,06025432
20080209;68400;71999;0,08094016
20080209;72000;75599;0,12495588
20080209;75600;79199;0,12387592
20080209;79200;82799;0,09960524
20080209;82800;86399;0,03948224
20080128;79200;82799;0,14402644
20080128;82800;86399;0,04821304
20080129;0;14399;1,06E-06
20080129;14400;17999;0,0193079
20080129;18000;21599;0,03251444
20080129;21600;25199;0,0239242
20080129;25200;28799;0,02521422
20080129;28800;32399;0,03903874
20080129;32400;35999;0,05203858
20080129;36000;39599;0,04442778
20080129;39600;43199;0,03655728
20080129;43200;46799;0,00559468
20080129;46800;50399;0,01836874
20080129;50400;53999;0,02380124
20080129;54000;57599;0,01508168
20080129;57600;61199;0,05280496
20080129;61200;64799;0,05206932
20080129;64800;68399;0,0781591
20080129;68400;71999;0,3021901
20080129;72000;75599;0,11851542
20080129;75600;79199;0,1129218
20080129;79200;82799;0,15584438
20080129;82800;86399;0,0347574
20080130;0;14399;1,06E-06
20080130;14400;17999;0,01462694
20080130;18000;21599;0,0481558
20080130;21600;25199;0,05136018
20080130;25200;28799;0,03353734
20080130;28800;32399;0,04728342
20080130;32400;35999;0,03448816
20080130;36000;39599;0,02250804
20080130;39600;43199;0,06059278
20080130;43200;46799;0,0398136
20080130;46800;50399;0,03351296
20080130;50400;53999;0,03286106
20080130;54000;57599;0,07853434
20080130;57600;61199;0,03266178
20080130;61200;64799;0,05302438
20080130;64800;68399;0,12935816
20080130;68400;71999;0,30210212
20080130;72000;75599;0,2355797
20080130;75600;79199;0,17530704
20080130;79200;82799;0,09106142
20080130;82800;86399;0,0603564
20080131;0;3599;0,05778696
20080131;3600;14399;1,06E-06
20080131;14400;17999;0,00465976
20080131;18000;21599;0,03834444
20080131;21600;25199;0,03900482
20080131;25200;28799;0,03939808
20080131;28800;32399;0,05187852
20080131;32400;35999;0,03724522
20080131;36000;39599;0,02205648
20080131;39600;43199;0,01723772
20080131;43200;46799;0,03065626
20080131;46800;50399;0,03425284
20080131;50400;53999;0,05056942
20080131;54000;57599;0,03537962
20080131;57600;61199;0,06220398
20080131;61200;64799;0,06321734
20080131;64800;68399;0,3845733
20080131;68400;71999;0,58186368
20080131;72000;75599;0,56218478
20080131;75600;79199;0,47352956
20080131;79200;82799;0,3397035
20080131;82800;86399;0,21183994
20080201;0;3599;0,01539972
20080201;3600;14399;9,8E-07
20080201;14400;17999;0,01539972
20080201;18000;21599;0,0097706
20080201;21600;25199;0,02918538
20080201;25200;28799;0,0196735
20080201;28800;32399;0,03995166
20080201;32400;35999;0,046942
20080201;36000;39599;0,03415986
20080201;39600;43199;0,03376394
20080201;43200;46799;0,07433692
20080201;46800;50399;0,05494958
20080201;50400;53999;0,05408424
20080201;54000;57599;0,0735294
20080201;57600;61199;0,11144168
20080201;61200;64799;0,12305076
20080201;64800;68399;0,09786084
20080201;68400;71999;0,1974504
20080201;72000;75599;0,22495312
20080201;75600;79199;0,0649201
20080201;79200;82799;0,03973116
20080201;82800;86399;0,11468744
20080202;0;3599;0,03557596
20080202;3600;14399;9,8E-07
20080202;14400;17999;0,03557596
20080202;18000;21599;0,03065636
20080202;21600;25199;0,03706458
20080202;25200;28799;0,05784156
20080202;28800;32399;0,04210962
20080202;32400;35999;0,0871906
20080202;36000;39599;0,0927815
20080202;39600;43199;0,05074244
20080202;43200;46799;0,07439572
20080202;46800;50399;0,06242012
20080202;50400;53999;0,09553236
20080202;54000;57599;0,03815336
20080202;57600;61199;0,1045758
20080202;61200;64799;0,07088438
20080202;64800;68399;0,06025432
20080202;68400;71999;0,08094016
20080202;72000;75599;0,12495588
20080202;75600;79199;0,12387592
20080202;79200;82799;0,09960524
20080202;82800;86399;0,03948224
20080203;0;3599;0,0839419
20080203;3600;14399;9,8E-07
20080203;14400;17999;0,0839419
20080203;18000;21599;0,09579696
20080203;21600;25199;0,06335602
20080203;25200;28799;0,0671643
20080203;28800;32399;0,09730714
20080203;32400;35999;0,08238076
20080203;36000;39599;0,08334116
20080203;39600;43199;0,04479678
20080203;43200;46799;0,06014848
20080203;46800;50399;0,07413504
20080203;50400;53999;0,04068372
20080203;54000;57599;0,13525862
20080203;57600;61199;0,11108398
20080203;61200;64799;0,08638308
20080203;64800;68399;0,14386106
20080203;68400;71999;0,1285711
20080203;72000;75599;0,14263802
20080203;75600;79199;0,0733285
20080203;79200;82799;0,06446244
20080203;82800;86399;0,08627626
20080212;0;3599;0,07905758
